name,style,ingredients,cook_time,difficulty,suitable_time,suitable_weather,suitable_season,source_recipe_id,source_url,source_category,source_main_taste,source_main_season,source_review_count,source_avg_rating,source_scrap_count
떡볶이랑 제육볶음중에 고민될 때 제육떡볶이로 만들기,한식,"대패삼겹살,떡볶이떡,어묵,양파,대파,물,식용유,고추장,고춧가루,설탕,청주,마늘,소금,참기름,후추",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6929002,https://www.10000recipe.com/recipe/6929002,밥/죽/떡,,,2,,
핑크소시지 주먹밥~*,한식,"소시지,당근,양파,대파,김,들기름,소금볶음소금",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6929038,https://www.10000recipe.com/recipe/6929038,밥/죽/떡,,,2,,
마카로니 엔 치즈 (맥 & 치즈) 고소고소,양식,"마카로니,우유,치즈",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6929056,https://www.10000recipe.com/recipe/6929056,양식,,,2,,
떡볶이의 업그레이드 버전! 해물가득! 단짠의 맛! 해물간장떡볶이,한식,"해물,표고버섯,대파,양파,떡볶이떡,참기름,통깨,간장,설탕,맛술,마늘,물,후추",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6929385,https://www.10000recipe.com/recipe/6929385,밥/죽/떡,,,2,,
호박 고구마의 화려한 변신 고구마 미니 핫 케익,한식,"삶은호박고구마,핫케익가루,식용유,설탕,계피가루",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6929546,https://www.10000recipe.com/recipe/6929546,,,,2,,
물비빔 국수!! 국수집 사장님이 깜짝 놀랄만한 레시피를 알려드립니다!! 이게 맛없으면 제가 만개의 레시피를 접겠,한식,"중면,무우,고춧가루,설탕,식초,시판동치미육수,고추장,오렌지주스,물엿,고운고추가루,간마늘,연겨자,통깨,깻잎,상추",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6930484,https://www.10000recipe.com/recipe/6930484,면/만두,,,2,,
원팬으로 누구나 쉽게 할 수 있는 버섯 크림 리조또,양식,"불린쌀또는흰밥컵,우유불린쌀에사용,흰밥에우유,버섯,크래미,햄또는베이컨,양파,마늘,피자치즈,후추,소금",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6930489,https://www.10000recipe.com/recipe/6930489,양식,,,2,,
"쉽게 만드는 스테이크 소스""참나물 치미추리 소스""",양식,"참나물원동전크기,올리브오일,꿀,간마늘,소금,레몬수",10,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6930810,https://www.10000recipe.com/recipe/6930810,양식,,,2,,
파프리카버섯볶음 다이어트에 좋아요!,한식,"느타리버섯,파프리카,양파,꽃새우,마늘,올리브유,간장,들기름,후추가루",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6931042,https://www.10000recipe.com/recipe/6931042,메인반찬,,,2,,
에그베네딕트 만들기,양식,"잉글리쉬머핀,계란,슬라이스치즈,베이컨,버터,레몬즙,소금,후추,샐러드,토마토,계란노른자,소세지",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6931461,https://www.10000recipe.com/recipe/6931461,양식,,,2,,
[어버이날]추억소환!!생각보다 간단한 쟁반짜장 만들기^^,중식,"냉동중화면또는스파게티면,양파,양배추,돼지고기,자숙새우,청량고추,마늘,대파,생강,볶음춘장,설탕,참기름,간장,맛술,식용유",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6932054,https://www.10000recipe.com/recipe/6932054,면/만두,,,2,,
양념감자를 올린 치즈크러스트 피자(손반죽 피자도우 만들기),양식,"강력분,설탕,이스트,소금,물,올리브오일,단호박,크림치즈,햄이나베이컨,치즈",90,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6932200,https://www.10000recipe.com/recipe/6932200,양식,,,2,,
집에서 즐기는 홈브런치 시금치 프리타타!,양식,"시금치,베이컨,양파,방울토마토,마늘,버터,우유,계란,슈레드치즈,후추,소금",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6932313,https://www.10000recipe.com/recipe/6932313,양식,,,2,,
부대찌개 황금레시피 사골육수로 깊은맛 추가!,한식,"사골육수,김치,소고기다짐육,양파,대파,스팸,소세지,두부,고춧가루,고추장,마늘,간장,맛술",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6932564,https://www.10000recipe.com/recipe/6932564,찌개,,,2,,
"초간단 다이어트 계란 카레 만들기 (단백질 57.5g, 지방 18g, 탄수화물 77g/ 24%)",한식,"밥g이하,닭가슴살,고형카레,계란,플레인두유,파슬리,후추",20,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6933035,https://www.10000recipe.com/recipe/6933035,밥/죽/떡,,,2,,
기관지에 좋은 무 요리로 완전'무'장! 빨간무덮밥,한식,"무,물,마늘,맛술,황설탕,간장,고추장,꽃소금,청양고추,후추,굵은고춧가루,대파대,대파고명용,감자전분,돼지고기후지찌개용",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6933129,https://www.10000recipe.com/recipe/6933129,밥/죽/떡,,,2,,
"바지락 강된장 만드는법, 쌈장으로 즐겨요~",한식,"바지락살,두부,대파,청양고추,멸치육수,식용유,참기름,마늘,굵은소금,양파,된장,고추장,고춧가루",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6933422,https://www.10000recipe.com/recipe/6933422,찌개,,,2,,
"진심 맛있습니다야들부들""앞다리살 수육"" 맛있게 삶기",양식,"돼지고기,양파,마늘,홍고추,대파손바닥크기로,커피,청량고추,소금,된장듬뿍,통후추,미림소주",60,보통,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6933522,https://www.10000recipe.com/recipe/6933522,양식,,,2,,
69레시피 집에서 안심스테이크 맛있게 굽는법,양식,"소고기안심,소금,후추,올리브유",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6933674,https://www.10000recipe.com/recipe/6933674,양식,,,2,,
서가앤쿡 돼지목살스테이크 만들기,양식,"스테이크용돼지목살인기준,파인애플,통,달걀인당,샐러드채소,버터,간장,맛술,마늘,올리고당,물,설탕,식초,마요네즈,올리브유,우유",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6933677,https://www.10000recipe.com/recipe/6933677,양식,,,2,,
69레시피 아이간식 소고기 간장 떡볶이,한식,"소고기,떡볶이떡,당근,양파,대파,간장,마늘,올리고당,후추,생강즙,맛술",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6934093,https://www.10000recipe.com/recipe/6934093,밥/죽/떡,,,2,,
간단요리::))고추참치 볶음우동,일식,"고추참치,양파,우동면,청량고추",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6934543,https://www.10000recipe.com/recipe/6934543,면/만두,,,2,,
토마토구이♡바질을 곁들여 올리브오일에 구워요~,양식,"방울토마토,바질,올리브오일,소금,후추",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6934743,https://www.10000recipe.com/recipe/6934743,양식,,,2,,
맛있게 한끼) 너무 쉬운 오븐 미트소스 스파게티,양식,"간소고기,스파게티면,양파,마늘,양송이버섯,우유,치즈,소금,후추",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6934870,https://www.10000recipe.com/recipe/6934870,양식,,,2,,
백종원의 순두부찌개 만들기,한식,"순두부,돼지고기다짐육,호박,양파,바지락,청양고추,대파,마늘,고춧가루,설탕,소금,간장,식용류,참기름",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6934944,https://www.10000recipe.com/recipe/6934944,찌개,,,2,,
연어스테이크 만들기+타르타르소스도 함께~,양식,"생연어,올리브유,허브솔트,후추,마늘,마요네즈,요거트,양파,소금",60,보통,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6935062,https://www.10000recipe.com/recipe/6935062,양식,,,2,,
건더기가 푸짐한 돼지고기 감자 찌게입니다,한식,"돼지고기앞다리,애호박,두부,감자,양파,대파,마늘,생강분말,후추가루,들기름,고춧가루,물,간장",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6935261,https://www.10000recipe.com/recipe/6935261,찌개,,,2,,
오븐없이 떠먹는 감자피자,양식,"감자,식용유,옥수수콘,햄,피자치즈,파프리카,당근",20,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6935549,https://www.10000recipe.com/recipe/6935549,양식,,,2,,
에어프라이어 돼지목살 스테이크 집에서 근사하게 차려봤어요,양식,"돼지목살,허브솔트,아스파라거스,감자,고구마,양파,각종야채,계란,소시지",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6935719,https://www.10000recipe.com/recipe/6935719,양식,,,2,,
에어프라이어 통닭구이 로스트치킨 집에서도 간편하고 맛있어,양식,"닭,우유,식용유,허브솔트,감자,고구마,레몬,간장,올리고당,간마늘",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6935729,https://www.10000recipe.com/recipe/6935729,양식,,,2,,
[술안주] 간단하게 만드는 콩나물새우찜,한식,"새우,찜용콩나물,식용유,파,마늘,다진생강,올리고당,간장,맛술,후추,참기름,고추장,고춧가루",20,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6936118,https://www.10000recipe.com/recipe/6936118,메인반찬,,,2,,
만원도 안되는 가격으로 인도요리전문점 커리 만들기,양식,"마크니커리,우유,버터,닭가슴살,통후추,맛술,식용류,물,또띠아,플레인요거트",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6936326,https://www.10000recipe.com/recipe/6936326,양식,,,2,,
디디오랩 에어프라이어으로 폭립(등갈비구이)만들어보기,양식,"돼지등갈비,대파,통마늘,맛술,후추,허브월계수,로즈마리,양파또는주먹반정도,간장,올리고당,케챱,마늘,생강가루,방울양배추,샬롯,에어프라이기",120,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6937026,https://www.10000recipe.com/recipe/6937026,양식,,,2,,
생일에 남편이 준비해준 부채살 스테이크,양식,"스테이크용부채살,허브솔트,올리브유,아스파라거스,양송이버섯,양파,버터",60,보통,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6937278,https://www.10000recipe.com/recipe/6937278,양식,,,2,,
라구파스타 ㅣ 사람들이 잘 모르는 라구파스타입니다!! (아기들도 너무 좋아해요),양식,"양파,당근,셀러리,소고기다짐육,돼지고기다짐육,레드와인,토마토페이스트,소금,후추,파스타면",20,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6937461,https://www.10000recipe.com/recipe/6937461,양식,,,2,,
간단하게 만드는 중국식 청경채 덮밥,한식,"간돼지고기,청경채뿌리,양파반개,홍고추,마늘,대파,페퍼론치노,고추기름,간장,맛술,설탕,후추,전분,계란흰자,치킨스톡,참기름,물",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6937744,https://www.10000recipe.com/recipe/6937744,밥/죽/떡,,,2,,
바지락을 이용한 봉골레 파스타 만들기♡,양식,"스파게티면,통마늘,바지락,페퍼론치노,올리브오일,면수또는물,꽃소금,흑후추,치킨베이스,파마산치즈,파슬리가루,정종,물",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6938052,https://www.10000recipe.com/recipe/6938052,양식,,,2,,
간단하게 어니언 크림치즈 만들기,양식,"크림치즈,양파,올리고당",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6938355,https://www.10000recipe.com/recipe/6938355,양식,,,2,,
골뱅이냉면 : 맵달한 골뱅이무침과 시원한 냉면으로 집에서 여름휴가 만끽하기~!,한식,"골뱅이,냉면사리,오이,냉면육수,고추장,간장,식초,설탕,마늘,참기름,통깨,골뱅이국물,계란",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6938395,https://www.10000recipe.com/recipe/6938395,면/만두,,,2,,
꽃이야? 만두야? 장미 왕 만두,한식,"새우,돼지고기,부추,파흰부분,마늘,다진생강,청주,간장,만두피",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6938712,https://www.10000recipe.com/recipe/6938712,면/만두,,,2,,
백파더 에그치즈토스트 백종원 토스트,양식,"식빵,계란,슬라이스치즈,설탕,소금",10,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6939234,https://www.10000recipe.com/recipe/6939234,양식,,,2,,
<세종댁달순레시피>매생이북엇국 만들기,한식,"매생이,황태,물,다짐마늘,참치액,들기름,참기름,후추",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6940251,https://www.10000recipe.com/recipe/6940251,국/탕,,,2,,
해장에 최고인 초간단 황태콩나물국,한식,"황태,콩나물,봉지,다시팩육수,계란,간장,마늘,참기름",20,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6940379,https://www.10000recipe.com/recipe/6940379,국/탕,,,2,,
[사랑파워 블로그][집밥백선생] 백종원 치즈등갈비 만들기!,한식,"등갈비,맛술,양파,물,간장,물엿,고운고춧가루,간마늘,설탕,고추장,떡,새송이버섯,모차렐라치즈",90,보통,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6940455,https://www.10000recipe.com/recipe/6940455,메인반찬,,,2,,
요린이도 실패없는 간단 레시피 - 백종원의 감자짜글이,한식,"감자,스팸,양파,고추장,고춧가루,간마늘,된장,대파,간장,물,설탕,청양고추",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6940507,https://www.10000recipe.com/recipe/6940507,찌개,,,2,,
정식품 콩국물을 이용한 버섯 들깨찜 만들기!,한식,"새송이버섯,표고버섯,느타리버섯,팽이버섯,대파,양파,홍고추,참나물,콩국물,간장,들깨가루,들기름",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6940741,https://www.10000recipe.com/recipe/6940741,국/탕,,,2,,
치킨너겟으로 엄청 쉽게 간장치킨 만드는 방법 간장치킨 레시피,양식,"치킨너겟,간장,물엿,설탕,맛술",20,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6940894,https://www.10000recipe.com/recipe/6940894,양식,,,2,,
시원한 김치만두전골 레시피,한식,"만두,양파,대파,익은김치,김치국물,멸치육수,고춧가루,마늘,간장,청양고추,홍고추,표고버섯",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6941251,https://www.10000recipe.com/recipe/6941251,찌개,,,2,,
마늘 풍미가 가득한 버터새우! 덮밥으로 즐기기! 버터마늘새우덮밥 ★,한식,"새우,버터,소금,후추,크러쉬드페퍼,편마늘,밥,어린잎채소,파슬리가루,청주,계란,우유",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6941267,https://www.10000recipe.com/recipe/6941267,밥/죽/떡,,,2,,
코로나 극복 / 면역력이 뛰어난 부추무침과 차돌박이,한식,"차돌박이,부추,양파,간장,식초,올리고당,통깨,매실액,참기름,고춧가루,마늘,매실청,설탕,참치액젓",20,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6941445,https://www.10000recipe.com/recipe/6941445,메인반찬,,,2,,
초간단 백파더 백주부님 마요라면땅 따라 만들기,한식,"라면,마요네즈,설탕",5,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6941584,https://www.10000recipe.com/recipe/6941584,면/만두,,,2,,
코로나 극복을 위한 건강한 또띠아(케밥)만들기,양식,"또띠아,다진소고기,파프리카노랑,파프리카,양파,토마토,양배추,적양배추,머스타드,케찹,소고기밑간후추,소고기밑간간장,소고기밑간맛술,소고기밑간설탕",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6941677,https://www.10000recipe.com/recipe/6941677,양식,,,2,,
익숙하게 맛있는 '참치두부김치조림' 요리,한식,"두부,참치캔,배추김치,대파,양파,물,고추장,마늘,간장,설탕,청주,후추,참기름,통깨",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6942029,https://www.10000recipe.com/recipe/6942029,찌개,,,2,,
♥[신혼밥상] 순두부&새우 계란탕,한식,"순두부,칵테일새우,계란,대파,양파,미림,새우젓,참기름,전분물,후춧가루,멸치다시마육수",20,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6942140,https://www.10000recipe.com/recipe/6942140,국/탕,,,2,,
"찹쌀치즈볼 / 오븐에구운떡, 밀가루없이 (+동영상)",한식,"찹쌀가루,옥수수전분,베이킹파우더,소금,계란,우유,버터,치즈",90,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6942211,https://www.10000recipe.com/recipe/6942211,밥/죽/떡,,,2,,
"(아기반찬, 아기국) 배추어묵된장국 '로운이엄마표어묵'",한식,"배추,엄마표어묵시판,멸치다시물,대파,양파,애호박,마늘,아기된장,참기름",20,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6942400,https://www.10000recipe.com/recipe/6942400,국/탕,,,2,,
★다이어트 도시락★ 어묵야채말이~! 든든한 한끼/밥반찬/다이어트/아이들간식,한식,"사각어묵,김,노랑파프리카,빨강파프리카,당근,양파,깻잎,부추,간장,물엿,황설탕,물,후추,참기름,마늘",60,보통,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6942987,https://www.10000recipe.com/recipe/6942987,메인반찬,,,2,,
수미네반찬 묵은지목살찜 만들기 밥도둑이네!,한식,"돼지고기목살,묵은지,물,대파,양파,고춧가루,간장,후춧가루,마늘",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6943064,https://www.10000recipe.com/recipe/6943064,국/탕,,,2,,
(아기 국 반찬) 팽이버섯 된장국,한식,"팽이버섯,대파,버섯야채육수,아기된장",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6943494,https://www.10000recipe.com/recipe/6943494,국/탕,,,2,,
(아기반찬) 새우 딤섬 (라이스페이퍼 활용),한식,"새우,라이스페이퍼,달걀노른자,비타민채소,팽이버섯,빨강파프리카,노랑파프리카각",20,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6943705,https://www.10000recipe.com/recipe/6943705,메인반찬,,,2,,
목떡꼬치 ! 캠핑가서 구워먹으면 맛있는 꼬치레시피,한식,"목살,가래떡,소금,후추,식용유,고추장,고춧가루,설탕,물엿,마늘,물",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6943798,https://www.10000recipe.com/recipe/6943798,밥/죽/떡,,,2,,
"홈메이드 인생 ""라구소스"" 만들기 (미국, 본토의 맛, 만드는 법, 레시피, 미트소스, 황금, 특별한, 원슐랭가이드",양식,"다진소고기,다진돼지고기,양파,당근,올리브유,베이컨,레드와인,버터크게,토마토페이스트,치킨스톡,우유,콜라,루꼴라페이스트",120,보통,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6944309,https://www.10000recipe.com/recipe/6944309,양식,,,2,,
프랑스의 시골파이 - 아쉬 빠흐멍띠에 -,양식,"감자중간크기,갈은소고기,양파반에반쪽마늘,건바질,버터,우유,생크림,피자치즈,소금,후추",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6944373,https://www.10000recipe.com/recipe/6944373,양식,,,2,,
눈뜨자 밥도둑 묵은지 된장찌개..된장국.. 먹고싶어서 바로 묵은지를 빨았어요.,한식,"묵은지,다시멸치크게,된장,청양고추,대파,설탕,간장,간마늘,숟갈",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6944579,https://www.10000recipe.com/recipe/6944579,국/탕,,,2,,
가성비 최고 백종원 콩나물불고기 황금레시피,한식,"대패삼겹살,콩나물,대파,양파,청양고추,깻잎,깨소금,간장,맛술,황설탕,굵은고춧가루,고추장,간마늘",20,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6944773,https://www.10000recipe.com/recipe/6944773,메인반찬,,,2,,
매운 어묵 주먹밥,한식,"밥,어묵,통깨,참기름,고추장,물,간장,마늘,설탕",20,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6944886,https://www.10000recipe.com/recipe/6944886,밥/죽/떡,,,2,,
할로윈파티요리 / 마녀모자 참치마요 주먹밥 (+동영상),한식,"김밥김,밥,참기름,소금,참치캔,양파g,마요네즈,후추",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6945117,https://www.10000recipe.com/recipe/6945117,밥/죽/떡,,,2,,
[자취요리] 바나나 오트밀 쿠키,한식,"오트밀,바나나,올리브유또는식용유",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6945431,https://www.10000recipe.com/recipe/6945431,,,,2,,
백주부의 감자스팸 짜글이,한식,"감자,대파,양파,청양고추,설탕,고춧가루,마늘,간장,된장,고추장",20,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6945529,https://www.10000recipe.com/recipe/6945529,찌개,,,2,,
"짭잘하고, 바삭하고, 고소한 구운명란치즈주먹밥 ♥",한식,"밥,명란젓,체다치즈,마요네즈,후추,꿀,간장,맛술,참기름,깨",20,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6945614,https://www.10000recipe.com/recipe/6945614,밥/죽/떡,,,2,,
호텔 레시피 그대로! 로제파스타 시판소스 활용으로 간단하면서 고급지게,양식,"파스타면,양파,파프리카노랑빨강,버섯,새우,애호박,마늘,버터,바질가루,후추",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6945957,https://www.10000recipe.com/recipe/6945957,양식,,,2,,
"명란젓갈을 활용한 담백한 국 한 그릇, 명란 두부국",한식,"명란젓갈,무,양파,대파,청양고추,홍고추,물,멸치육수용,자른다시마,새우젓국,간장,마늘,소금,후추",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6945976,https://www.10000recipe.com/recipe/6945976,국/탕,,,2,,
도시락 한그릇 한끼로 좋아요! 마성의 참치밥전,한식,"밥,참치,양파,청양고추,계란,소금,설탕,액젓,부침가루",10,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6946339,https://www.10000recipe.com/recipe/6946339,밥/죽/떡,,,2,,
후다닥 만들 수 있는 뜨끈한 가성비 좋은 어묵국 레시피,한식,"사각어묵,양파,청양고추,대파,간장,마늘,소금,후추,생수,육수팩",20,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6946519,https://www.10000recipe.com/recipe/6946519,국/탕,,,2,,
당근과 두부의 환상의 조합! 당근두부스테이크 & 당근주스 feat. 도깨비방망이,양식,"당근,두부,양파,돼지고기다짐육,소금,후추,밀가루,계란,간장,설탕,케찹,버터,물,사과",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6947046,https://www.10000recipe.com/recipe/6947046,양식,,,2,,
"새콤달콤 맛있는 골뱅이소면 집에서 후다닥 즐겨요 치킨,족발이랑 잘어울려요!",한식,"골뱅이,양배추,깻잎,오이,파프리카,고추장,간장,마늘,설탕,물엿,고춧가루,매실액,참기름,식초",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6947064,https://www.10000recipe.com/recipe/6947064,면/만두,,,2,,
"아기 바지락국 만들기, 유아식국, 아기 국물요리",한식,"바지락,멸치육수팩,마늘,홍게간장or국간장,쪽파or부추",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6947106,https://www.10000recipe.com/recipe/6947106,국/탕,,,2,,
[두부뭇국 끓이는 법]얼큰하고 칼칼한 무국 레시피~!!,한식,"무,두부,새송이버섯,양파,대파,멸치육수,들기름,고춧가루,굵은소금,마늘,후춧가루",20,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6947126,https://www.10000recipe.com/recipe/6947126,국/탕,,,2,,
제철 굴로 만드는 저녁 국물요리! 맑고 시원한 굴두부탕 ♥,한식,"굴,대파,표고버섯,청양고추,홍고추,무,두부,물,마늘,간장,새우젓,소금",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6947483,https://www.10000recipe.com/recipe/6947483,국/탕,,,2,,
돼지앞다리살로 고기랑 김치가 더 맛있는 김치찌개 끓이기,한식,"익은김치,돼지고기,대파,설탕,간장,식용유",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6947771,https://www.10000recipe.com/recipe/6947771,찌개,,,2,,
다가오는 동짓날엔 팥수제비 먹고 행운 듬뿍! 압력솥과 블렌더로 간단하게 팥수제비 만드는 법!,한식,"팥,밀가루,계란,소금,식용유,생수",120,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6947773,https://www.10000recipe.com/recipe/6947773,국/탕,,,2,,
시금치 베이컨 말이밥 레시피,한식,"시금치,베이컨,밥,소금,참기름,검은깨",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6948206,https://www.10000recipe.com/recipe/6948206,밥/죽/떡,,,2,,
곰손도 만드는 뜨끈한 순대전골,한식,"순대,양파,부추,들깨가루,사골육수,청양고추,물,고추장,된장,고춧가루,간장,설탕,마늘,후추",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6948897,https://www.10000recipe.com/recipe/6948897,국/탕,,,2,,
배추된장국 정석대로 끓이기 (초간단),한식,"알배추,다시팩,마늘,된장",15,쉬움,"아침,점심,야식","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6949303,https://www.10000recipe.com/recipe/6949303,국/탕,,,2,,
백종원 찹스테이크 만들기 쉽고 간단해,양식,"부채살,파프리카,양파,애호박,브로콜리,버터,편마늘,케찹,꿀,마늘,후추,올리브유,소금",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6949548,https://www.10000recipe.com/recipe/6949548,양식,,,2,,
소고기스테이크 굽굽 : 홈레스토랑에서 연말분위기 즐겨요^^,양식,"소고기부채살,소고기채끝등심,양송이,양파,마늘,소금,후추,올리브유,버터",60,쉬움,저녁,"맑음,비,눈,더위,추위","봄,여름,가을,겨울",6949552,https://www.10000recipe.com/recipe/6949552,양식,,,2,,
백종원 차돌박이된장찌개 끓이는법 단호박 넣었어요,한식,"차돌박이,버섯,무,대파,집된장쌈장,육수,청양고추,단호박,마늘,고춧가루,설탕",30,쉬움,"점심,저녁","맑음,비,눈,더위,추위","봄,여름,가을,겨울",6949663,https://www.10000recipe.com/recipe/6949663,찌개,,,2,,
